22,4,0,2.731800E-02
22,4,1,5.639297E-01
22,4,2,3.988338E-01
22,4,3,9.918450E-03
22,4,4,0.000000E+00
23,1,0,2.852000E-09
23,1,1,8.969627E-01
23,1,2,1.030372E-01
23,1,3,3.310765E-08
23,1,4,1.631976E-195
23,2,0,0.000000E+00
23,2,1,8.577266E-02
23,2,2,3.698555E-01
23,2,3,5.443718E-01
23,2,4,0.000000E+00
23,3,0,5.259685E-02
23,3,1,7.975613E-01
23,3,2,1.498419E-01
23,3,3,3.889513E-22
23,3,4,0.000000E+00
23,4,0,1.986727E-02
23,4,1,5.258637E-01
23,4,2,4.383653E-01
23,4,3,1.590373E-02
23,4,4,0.000000E+00
24,1,0,2.281482E-10
24,1,1,9.004690E-01
24,1,2,9.953103E-02
24,1,3,1.191792E-08
24,1,4,6.366669E-218
24,2,0,0.000000E+00
24,2,1,1.071868E-01
24,2,2,3.516232E-01
24,2,3,5.411901E-01
24,2,4,0.000000E+00
24,3,0,1.233501E-01
24,3,1,7.345375E-01
24,3,2,1.421124E-01
24,3,3,1.841474E-23
24,3,4,0.000000E+00
24,4,0,1.223493E-02
24,4,1,4.643903E-01
24,4,2,5.037598E-01
24,4,3,1.961493E-02
24,4,4,0.000000E+00
25,1,0,2.175800E-11
25,1,1,9.050268E-01
25,1,2,9.497319E-02
25,1,3,3.948438E-09
25,1,4,1.522180E-241
25,2,0,0.000000E+00
25,2,1,1.187478E-01
25,2,2,3.188759E-01
25,2,3,5.623762E-01
25,2,4,0.000000E+00
25,3,0,1.253810E-01
25,3,1,7.667535E-01
25,3,2,1.078655E-01
25,3,3,8.474112E-25
25,3,4,0.000000E+00
25,4,0,4.261854E-03
25,4,1,4.289902E-01
25,4,2,5.312025E-01
25,4,3,3.554545E-02
25,4,4,0.000000E+00
26,1,0,2.308491E-12
26,1,1,8.553489E-01
26,1,2,1.446511E-01
26,1,3,1.183877E-09
26,1,4,1.784899E-266
26,2,0,0.000000E+00
26,2,1,1.266494E-01
26,2,2,2.887151E-01
26,2,3,5.846355E-01
26,2,4,0.000000E+00
26,3,0,1.488869E-01
26,3,1,7.608951E-01
26,3,2,9.021799E-02
26,3,3,3.542464E-26
26,3,4,0.000000E+00
26,4,0,1.735997E-03
26,4,1,3.905011E-01
26,4,2,5.596308E-01
26,4,3,4.813204E-02
26,4,4,0.000000E+00
27,1,0,2.600227E-13
27,1,1,8.665929E-01
27,1,2,1.334071E-01
27,1,3,3.197984E-10
27,1,4,9.360029E-293
27,2,0,0.000000E+00
27,2,1,1.485040E-01
27,2,2,2.298010E-01
27,2,3,6.216950E-01
27,2,4,0.000000E+00
27,3,0,1.543611E-01
27,3,1,7.797342E-01
27,3,2,6.590465E-02
27,3,3,2.166113E-27
27,3,4,0.000000E+00
27,4,0,3.703960E-04
27,4,1,3.337238E-01
27,4,2,5.920742E-01
27,4,3,7.383158E-02
27,4,4,0.000000E+00
28,1,0,3.408139E-14
28,1,1,8.022312E-01
28,1,2,1.977688E-01
28,1,3,6.840571E-11
28,1,4,3.408065E-320
28,2,0,0.000000E+00
28,2,1,1.375490E-01
28,2,2,2.051112E-01
28,2,3,6.573398E-01
28,2,4,0.000000E+00
28,3,0,1.991032E-01
28,3,1,7.485462E-01
28,3,2,5.235059E-02
28,3,3,1.108670E-28
28,3,4,0.000000E+00
28,4,0,5.043312E-05
28,4,1,2.917011E-01
28,4,2,6.070130E-01
28,4,3,1.012355E-01
28,4,4,0.000000E+00
29,1,0,3.966945E-15
29,1,1,7.927192E-01
29,1,2,2.072808E-01
29,1,3,1.242992E-11
29,1,4,0.000000E+00
29,2,0,0.000000E+00
29,2,1,1.198235E-01
29,2,2,1.759692E-01
29,2,3,7.042073E-01
29,2,4,0.000000E+00
29,3,0,2.227244E-01
29,3,1,7.370006E-01
29,3,2,4.027502E-02
29,3,3,7.608916E-30
29,3,4,0.000000E+00
29,4,0,6.937327E-06
29,4,1,2.566883E-01
29,4,2,6.066586E-01
29,4,3,1.366462E-01
29,4,4,0.000000E+00
30,1,0,3.896070E-16
30,1,1,7.464089E-01
30,1,2,2.535911E-01
30,1,3,1.859520E-12
30,1,4,0.000000E+00
30,2,0,0.000000E+00
30,2,1,1.024964E-01
30,2,2,1.458669E-01
30,2,3,7.516367E-01
30,2,4,0.000000E+00
30,3,0,2.619666E-01
30,3,1,7.074600E-01
30,3,2,3.057344E-02
30,3,3,4.710908E-31
30,3,4,0.000000E+00
30,4,0,7.556909E-07
30,4,1,2.200404E-01
30,4,2,6.235053E-01
30,4,3,1.564536E-01
30,4,4,0.000000E+00
31,1,0,3.111565E-17
31,1,1,7.115830E-01
31,1,2,2.884170E-01
31,1,3,2.145585E-13
31,1,4,0.000000E+00
31,2,0,0.000000E+00
31,2,1,8.256017E-02
31,2,2,1.424016E-01
31,2,3,7.750382E-01
31,2,4,0.000000E+00
31,3,0,2.818031E-01
31,3,1,6.958906E-01
31,3,2,2.230632E-02
31,3,3,2.113019E-32
31,3,4,0.000000E+00
31,4,0,5.421894E-08
31,4,1,1.903317E-01
31,4,2,6.235528E-01
31,4,3,1.861154E-01
31,4,4,0.000000E+00
32,1,0,1.927826E-18
32,1,1,7.194557E-01
32,1,2,2.805443E-01
32,1,3,2.335479E-14
32,1,4,0.000000E+00
32,2,0,0.000000E+00
32,2,1,6.251352E-02
32,2,2,2.582913E-01
32,2,3,6.791952E-01
32,2,4,0.000000E+00
32,3,0,3.055473E-01
32,3,1,6.782857E-01
32,3,2,1.616700E-02
32,3,3,1.420493E-33
32,3,4,0.000000E+00
32,4,0,3.836850E-09
32,4,1,1.493682E-01
32,4,2,6.362228E-01
32,4,3,2.144090E-01
32,4,4,0.000000E+00
33,1,0,8.970463E-20
33,1,1,7.144490E-01
33,1,2,2.855510E-01
33,1,3,4.516032E-15
33,1,4,0.000000E+00
33,2,0,0.000000E+00
33,2,1,4.886904E-02
33,2,2,2.651166E-01
33,2,3,6.860144E-01
33,2,4,0.000000E+00
33,3,0,2.995000E-01
33,3,1,6.887452E-01
33,3,2,1.175487E-02
33,3,3,1.360896E-34
33,3,4,0.000000E+00
33,4,0,2.398550E-10
33,4,1,1.282649E-01
33,4,2,6.150661E-01
33,4,3,2.541662E-01
33,4,4,2.502890E-03
34,1,0,3.286215E-21
34,1,1,6.979978E-01
34,1,2,3.020022E-01
34,1,3,9.003374E-16
34,1,4,0.000000E+00
34,2,0,0.000000E+00
34,2,1,4.246192E-02
34,2,2,2.196566E-01
34,2,3,7.378815E-01
34,2,4,0.000000E+00
34,3,0,2.766049E-01
34,3,1,7.140973E-01
34,3,2,9.297823E-03
34,3,3,1.297277E-35
34,3,4,0.000000E+00
34,4,0,1.172292E-11
34,4,1,1.071045E-01
34,4,2,5.961883E-01
34,4,3,2.908101E-01
34,4,4,5.897191E-03
35,1,0,1.053901E-22
35,1,1,6.672272E-01
35,1,2,3.279210E-01
35,1,3,4.851778E-03
35,1,4,0.000000E+00
35,2,0,0.000000E+00
35,2,1,4.086728E-02
35,2,2,2.185569E-01
35,2,3,7.405758E-01
35,2,4,0.000000E+00
35,3,0,2.941391E-01
35,3,1,6.988942E-01
35,3,2,6.966662E-03
35,3,3,1.029346E-36
35,3,4,0.000000E+00
35,4,0,4.979023E-13
35,4,1,9.755002E-02
35,4,2,5.689596E-01
35,4,3,3.213822E-01
35,4,4,1.210813E-02
36,1,0,3.053127E-24
36,1,1,6.720408E-01
36,1,2,3.268897E-01
36,1,3,1.069441E-03
36,1,4,0.000000E+00
36,2,0,0.000000E+00
36,2,1,3.706037E-02
36,2,2,2.206401E-01
36,2,3,7.422996E-01
36,2,4,0.000000E+00
36,3,0,3.876911E-01
36,3,1,6.072213E-01
36,3,2,5.087663E-03
36,3,3,8.825441E-38
36,3,4,0.000000E+00
36,4,0,2.053202E-14
36,4,1,8.366507E-02
36,4,2,5.515197E-01
36,4,3,3.579928E-01
36,4,4,6.822460E-03
37,1,0,6.941408E-26
37,1,1,6.755016E-01
37,1,2,3.242610E-01
37,1,3,2.373803E-04
37,1,4,0.000000E+00
37,2,0,0.000000E+00
37,2,1,3.252879E-02
37,2,2,2.221470E-01
37,2,3,7.453242E-01
37,2,4,0.000000E+00
37,3,0,5.368036E-01
37,3,1,4.594660E-01
37,3,2,3.730428E-03
37,3,3,7.454081E-39
37,3,4,0.000000E+00
37,4,0,4.348140E-16
37,4,1,8.026700E-02
37,4,2,5.312953E-01
37,4,3,3.793333E-01
37,4,4,9.104362E-03
38,1,0,1.171801E-27
38,1,1,6.691461E-01
38,1,2,3.307946E-01
38,1,3,5.937245E-05
38,1,4,0.000000E+00
38,2,0,0.000000E+00
38,2,1,3.663988E-02
38,2,2,2.869155E-01
38,2,3,6.764447E-01
38,2,4,0.000000E+00
38,3,0,6.074150E-01
38,3,1,3.894917E-01
38,3,2,3.093312E-03
38,3,3,6.934322E-40
38,3,4,0.000000E+00
38,4,0,1.414397E-17
38,4,1,6.898200E-02
38,4,2,5.069666E-01
38,4,3,4.090993E-01
38,4,4,1.495209E-02
39,1,0,2.107658E-29
39,1,1,5.205149E-01
39,1,2,4.790937E-01
39,1,3,3.914365E-04
39,1,4,0.000000E+00
39,2,0,0.000000E+00
39,2,1,4.608109E-02
39,2,2,2.709909E-01
39,2,3,6.829281E-01
39,2,4,0.000000E+00
39,3,0,6.667105E-01
39,3,1,3.307400E-01
39,3,2,2.549429E-03
39,3,3,8.137800E-41
39,3,4,0.000000E+00
39,4,0,3.926464E-19
39,4,1,5.377759E-02
39,4,2,4.896735E-01
39,4,3,4.479013E-01
39,4,4,8.647552E-03
40,1,0,4.040741E-31
40,1,1,5.347965E-01
40,1,2,4.650700E-01
40,1,3,1.334921E-04
40,1,4,0.000000E+00
40,2,0,0.000000E+00
40,2,1,6.277699E-02
40,2,2,2.168066E-01
40,2,3,7.204164E-01
40,2,4,0.000000E+00
40,3,0,7.710892E-01
40,3,1,2.270859E-01
40,3,2,1.824919E-03
40,3,3,1.388170E-41
40,3,4,0.000000E+00
40,4,0,1.820106E-20
40,4,1,3.937623E-02
40,4,2,4.674574E-01
40,4,3,4.832328E-01
40,4,4,9.933523E-03
41,1,0,6.247436E-33
41,1,1,5.789558E-01
41,1,2,4.210128E-01
41,1,3,3.140564E-05
41,1,4,0.000000E+00
41,2,0,0.000000E+00
41,2,1,7.049265E-02
41,2,2,2.796697E-01
41,2,3,6.498377E-01
41,2,4,0.000000E+00
41,3,0,8.460771E-01
41,3,1,1.530558E-01
41,3,2,8.671407E-04
41,3,3,1.955331E-42
41,3,4,0.000000E+00
41,4,0,1.150844E-21
41,4,1,2.297020E-02
41,4,2,4.518735E-01
41,4,3,5.099847E-01
41,4,4,1.517159E-02
42,1,0,7.041494E-35
42,1,1,6.042798E-01
42,1,2,3.829509E-01
42,1,3,1.276930E-02
42,1,4,0.000000E+00
42,2,0,0.000000E+00
42,2,1,7.360064E-02
42,2,2,2.919026E-01
42,2,3,6.344967E-01
42,2,4,0.000000E+00
42,3,0,8.876189E-01
42,3,1,1.117604E-01
42,3,2,6.206640E-04
42,3,3,3.009553E-43
42,3,4,0.000000E+00
42,4,0,8.112602E-23
42,4,1,2.226673E-02
42,4,2,4.188836E-01
42,4,3,5.363294E-01
42,4,4,2.252024E-02
43,1,0,6.013337E-37
43,1,1,2.668262E-01
43,1,2,7.293058E-01
43,1,3,3.867984E-03
43,1,4,0.000000E+00
43,2,0,0.000000E+00
43,2,1,7.540841E-02
43,2,2,3.028653E-01
43,2,3,6.217263E-01
43,2,4,0.000000E+00
43,3,0,9.168700E-01
43,3,1,8.267676E-02
43,3,2,4.532841E-04
43,3,3,4.396547E-44
43,3,4,0.000000E+00
43,4,0,6.057482E-24
43,4,1,2.105899E-02
43,4,2,3.879918E-01
43,4,3,5.726457E-01
43,4,4,1.830355E-02
44,1,0,4.643989E-39
44,1,1,1.419609E-01
44,1,2,8.565885E-01
44,1,3,1.450637E-03
44,1,4,0.000000E+00
44,2,0,2.995116E-45
44,2,1,9.303731E-02
44,2,2,5.037392E-01
44,2,3,4.032235E-01
44,2,4,0.000000E+00
44,3,0,9.557831E-01
44,3,1,4.396940E-02
44,3,2,2.474668E-04
44,3,3,1.264922E-44
44,3,4,0.000000E+00
44,4,0,4.620431E-25
44,4,1,2.018036E-02
44,4,2,3.598993E-01
44,4,3,5.993139E-01
44,4,4,2.060648E-02
45,1,0,2.044612E-41
45,1,1,9.386471E-02
45,1,2,9.053490E-01
45,1,3,7.863009E-04
45,1,4,0.000000E+00
45,2,0,3.492702E-89
45,2,1,9.998238E-02
45,2,2,6.604453E-01
45,2,3,2.395723E-01
45,2,4,0.000000E+00
45,3,0,9.706193E-01
45,3,1,2.923963E-02
45,3,2,1.410842E-04
45,3,3,5.547802E-45
45,3,4,0.000000E+00
45,4,0,2.889828E-26
45,4,1,1.751170E-02
45,4,2,3.330955E-01
45,4,3,6.259864E-01
45,4,4,2.340643E-02
46,1,0,6.153138E-44
46,1,1,7.414338E-02
46,1,2,9.253197E-01
46,1,3,5.368865E-04
46,1,4,0.000000E+00
46,2,0,1.805881E-133
46,2,1,1.028303E-01
46,2,2,7.881346E-01
46,2,3,1.090351E-01
46,2,4,0.000000E+00
46,3,0,9.772481E-01
46,3,1,2.265495E-02
46,3,2,9.699986E-05
46,3,3,3.339611E-45
46,3,4,0.000000E+00
46,4,0,1.458961E-27
46,4,1,1.207185E-02
46,4,2,3.076654E-01
46,4,3,6.496733E-01
46,4,4,3.058946E-02
47,1,0,1.448502E-46
47,1,1,6.693168E-02
47,1,2,9.326395E-01
47,1,3,4.288116E-04
47,1,4,0.000000E+00
47,2,0,5.639169E-178
47,2,1,1.038459E-01
47,2,2,7.963365E-01
47,2,3,9.981764E-02
47,2,4,0.000000E+00
47,3,0,9.815932E-01
47,3,1,1.832938E-02
47,3,2,7.742150E-05
47,3,3,2.441456E-45
47,3,4,0.000000E+00
47,4,0,1.507266E-28
47,4,1,8.387835E-03
47,4,2,2.871920E-01
47,4,3,6.602076E-01
47,4,4,4.421256E-02
48,1,0,2.762629E-49
48,1,1,6.680977E-02
48,1,2,8.806701E-01
48,1,3,5.252009E-02
48,1,4,0.000000E+00
48,2,0,1.286602E-222
48,2,1,1.561785E-01
48,2,2,7.456876E-01
48,2,3,9.813385E-02
48,2,4,0.000000E+00
48,3,0,9.852343E-01
48,3,1,1.470345E-02
48,3,2,6.228415E-05
48,3,3,1.816571E-45
48,3,4,0.000000E+00
48,4,0,1.573495E-29
48,4,1,7.548737E-03
48,4,2,2.640592E-01
48,4,3,6.699804E-01
48,4,4,5.841164E-02
49,1,0,6.439415E-52
49,1,1,6.755680E-02
49,1,2,8.420517E-01
49,1,3,9.039147E-02
49,1,4,0.000000E+00
49,2,0,2.089262E-267
49,2,1,2.006779E-01
49,2,2,7.927655E-01
49,2,3,6.556644E-03
49,2,4,0.000000E+00
49,3,0,9.867996E-01
49,3,1,1.315273E-02
49,3,2,4.767073E-05
49,3,3,1.499701E-47
49,3,4,0.000000E+00
49,4,0,2.473472E-30
49,4,1,5.848694E-03
49,4,2,2.464313E-01
49,4,3,6.703686E-01
49,4,4,7.735142E-02
